gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
chd4a	1.65109173640326e-06	0.418488179185693	0.568	0.368	0.0239903629299394
baz1a.1	1.74741677847568e-06	0.297125545056441	0.216	0.091	0.0253899657912517
ctnnbl1	1.82338242662815e-06	0.297156564223184	0.312	0.153	0.0264937466589071
psmb7	1.89148571053687e-06	0.366344864403974	0.888	0.814	0.0274832873741008
ubxn1	1.92129597311786e-06	0.331149743417941	0.376	0.202	0.0279164304894025
nedd8l	1.92204207970488e-06	0.352446569957424	0.408	0.227	0.0279272714181119
mrpl11	2.01645452543013e-06	0.326658466879165	0.448	0.256	0.0292990842544997
prim2	2.05021201509891e-06	0.298207882249329	0.288	0.136	0.0297895805793872
mrps18b	2.06370793837252e-06	0.355981790613969	0.288	0.141	0.0299856763445527
si:dkey-239h2.3	2.1009595710299e-06	0.515901842323911	0.416	0.237	0.0305269425670644
ylpm1	2.31482270582184e-06	0.251211096091258	0.168	0.062	0.0336343739155913
rrbp1a	2.64528945490725e-06	0.364225143465913	0.24	0.107	0.0384360557798023
selenof	2.84918236714499e-06	0.349433562073015	0.864	0.682	0.0413986197946167
hmgb3b	2.87759093516127e-06	0.427484510480864	0.512	0.336	0.0418113962878932
mrpl36	3.3259253566617e-06	0.360181808836936	0.44	0.252	0.0483256954322945
