gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
cdk2	3.06061224035399e-10	0.347428231863807	0.368	0.137	4.44706958523435e-06
chtf8	3.23582961496423e-10	0.291911410581039	0.264	0.084	4.70166043054303e-06
yeats4	3.28056289101963e-10	0.37698127517647	0.623	0.291	4.76665788065153e-06
idh2	3.33017562936956e-10	0.420214999493654	0.981	0.783	4.83874518947397e-06
imp3	3.61974455372569e-10	0.28287044229671	0.255	0.079	5.25948883656343e-06
lsp1	3.62913123991581e-10	0.332321703011335	0.425	0.167	5.27312769159768e-06
cox7b	3.64267876110289e-10	0.362029104864214	0.972	0.822	5.2928122398825e-06
psmb2	3.77059802712813e-10	0.539693668322077	0.906	0.661	5.47867893341717e-06
lepa	3.78750913994656e-10	0.280334899026279	0.491	0.208	5.50325078034236e-06
st13	4.32984312426e-10	0.553241691716136	0.764	0.474	6.29126205954977e-06
rnaseh2c	4.69394274411554e-10	0.336389168292605	0.396	0.154	6.82029880719988e-06
gars	4.73002236768171e-10	0.447231714922981	0.679	0.363	6.87272250024152e-06
eef2b	4.73154872861035e-10	0.3548258671544	1	0.986	6.87494030267083e-06
si:ch211-51e12.7	5.29466434423251e-10	0.511105327236696	0.868	0.629	7.69314729216983e-06
atp5pd	5.36280437127554e-10	0.464120400009401	0.953	0.77	7.79215475146336e-06
pax9	5.44219740968013e-10	0.34991317688779	0.142	0.031	7.90751283626524e-06
pold1	5.92103163419233e-10	0.343230607196724	0.283	0.093	8.60325896448145e-06
eif1axa	6.13309614830242e-10	0.404160467686896	0.585	0.293	8.91138870348342e-06
tomm6	6.14622636663787e-10	0.529620330168108	0.66	0.362	8.93046691072482e-06
sf3a2	8.28940868227847e-10	0.490003449641778	0.792	0.467	1.20445108153506e-05
sarnp	9.09599472070658e-10	0.421005933739487	0.783	0.446	1.32164803291867e-05
ncl	9.41021178660432e-10	0.606152867372889	0.858	0.68	1.36730377259361e-05
g3bp1	1.00893732891417e-09	0.430595507539337	0.547	0.259	1.46598593891229e-05
eif3k	1.02082737131164e-09	0.471373600452313	0.849	0.561	1.48326217051582e-05
pfdn4	1.16633517682347e-09	0.474296165482091	0.811	0.533	1.6946850119245e-05
ankrd10a	1.18971286954655e-09	0.281813540270083	0.255	0.082	1.72865279945114e-05
banf1	1.27859258775068e-09	0.468951520435575	0.755	0.453	1.85779503000174e-05
snrpa	1.39388441636245e-09	0.413234240769447	0.755	0.407	2.02531405697464e-05
atpaf2	1.40258312649834e-09	0.287893249292633	0.283	0.096	2.03795328280209e-05
nup43	1.40544891944495e-09	0.285712307955363	0.264	0.087	2.04211727995352e-05
psmd10	1.42991892256991e-09	0.331587932469191	0.434	0.182	2.07767219449408e-05
wdhd1	1.43972011252448e-09	0.365388556333673	0.16	0.04	2.09191332349806e-05
tspan7	1.60171842048971e-09	0.544955157798664	0.783	0.466	2.32729686497155e-05
id1	1.62313881087156e-09	0.250431115246099	0.915	0.6	2.35842069219638e-05
psma4	1.66255270788422e-09	0.46113477588799	0.915	0.607	2.41568908455577e-05
mrpl2	1.8434407184024e-09	0.359445108383687	0.481	0.216	2.67851936383869e-05
mrps24	1.85354697211495e-09	0.34831946364546	0.491	0.218	2.69320375048302e-05
mrto4	1.98808394997617e-09	0.306967140095294	0.283	0.099	2.88868597931538e-05
timm13	2.03047609208259e-09	0.356616558618271	0.425	0.174	2.95028176179601e-05
lrrc20	2.03507398818433e-09	0.328948148307406	0.415	0.17	2.95696250483184e-05
sap18	2.0600447424331e-09	0.494834420894646	0.821	0.538	2.9932450107553e-05
clns1a	2.1366030735976e-09	0.519095837583536	0.547	0.285	3.10448426593731e-05
ncbp2	2.21017403566287e-09	0.469343166341914	0.632	0.33	3.21138287381815e-05
cdc26	2.2748632244421e-09	0.359510166798875	0.528	0.236	3.30537626511437e-05
cited2	2.29267881726848e-09	0.334433995245365	0.302	0.107	3.33126232149109e-05
psma8	2.60288088476095e-09	0.432087710834051	0.896	0.643	3.78198592555766e-05
