gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
cox5aa	5.08569319775935e-11	0.668559263709696	0.863	0.717	7.38951221634433e-07
hps5	5.23682627499206e-11	0.367646654707183	0.15	0.027	7.60910857756346e-07
tm7sf3	5.31654302651475e-11	0.51876199655862	0.225	0.054	7.72493701752593e-07
washc3	5.39262227101608e-11	0.401525280489421	0.212	0.049	7.83548015978636e-07
atp5fa1	5.45716901411329e-11	0.755079703516039	0.95	0.811	7.92926657750662e-07
nck1a	5.74835161897891e-11	0.677330943726316	0.488	0.2	8.35235490237635e-07
dhrs13b	7.93401255304272e-11	0.254399282069644	0.125	0.019	1.15281202395711e-06
fkbp1ab	9.13196440334607e-11	0.291384745819896	0.112	0.016	1.32687442780618e-06
lin7a	9.1671738658747e-11	0.452265788839792	0.25	0.065	1.33199036271159e-06
her8a	9.56727437514804e-11	0.4711544215719	0.25	0.066	1.39012496670901e-06
dap	9.75352948522444e-11	0.871592665731666	0.7	0.432	1.41718783420311e-06
c2cd5	9.84707026465761e-11	0.280703152216112	0.162	0.031	1.43077930945475e-06
spryd7b	1.06059148917809e-10	0.564010799312628	0.25	0.068	1.54103943377576e-06
chmp4bb	1.11262809128405e-10	0.768583186587494	0.562	0.269	1.61664861663572e-06
commd7	1.35923199490744e-10	0.750597695514458	0.512	0.231	1.9749640886005e-06
atp5f1e	1.40520859171726e-10	0.654931825068932	0.975	0.806	2.04176808376518e-06
atp6v0b	1.44778430467963e-10	0.714056499369449	0.462	0.193	2.10363059469951e-06
LEPROTL1	1.62595813347898e-10	0.728458028244241	0.7	0.402	2.36251716794496e-06
crybg1a	1.77694399361624e-10	0.347425038409977	0.162	0.032	2.5818996227244e-06
pfdn5	1.78302749683068e-10	0.765885907823868	0.713	0.429	2.59073895289498e-06
selenot2	1.91906583020219e-10	0.810254592752299	0.7	0.404	2.78840265128379e-06
rdh10a	2.72198539403829e-10	0.291690576294823	0.3	0.088	3.95504477753764e-06
vps39	2.75809159806782e-10	0.33503989639227	0.162	0.032	4.00750709199254e-06
rabggtb	2.77027968580245e-10	0.575277272784267	0.375	0.138	4.02521638347096e-06
eif1axa	2.77172413308937e-10	0.763429435455724	0.575	0.295	4.02731516537885e-06
slc25a11	2.77888526075842e-10	0.692152170653392	0.438	0.181	4.03772028388198e-06
DHDH	3.00763468342633e-10	0.481811182514043	0.325	0.104	4.37009319501845e-06
apooa	3.00802722478905e-10	0.359954410261161	0.188	0.042	4.37066355761849e-06
commd3	3.38477050074628e-10	0.598351630537798	0.45	0.18	4.91807153758434e-06
ttll12	3.68327279158798e-10	0.32747304657103	0.125	0.021	5.35179536617733e-06
atp5mc3a	3.71633544312558e-10	0.741526523371291	0.887	0.671	5.39983539886147e-06
bloc1s1	3.76694409174631e-10	0.604641621709088	0.388	0.144	5.47336976530739e-06
atp6v1e1a	4.17715094881393e-10	0.633507333000781	0.425	0.175	6.06940032862664e-06
galm	4.83328430147232e-10	0.329205488329499	0.175	0.038	7.02276209003928e-06
calm2b	5.32379362189758e-10	0.468918698663157	0.988	0.874	7.73547213261719e-06
abhd17b	5.35046161959678e-10	0.583381322993897	0.45	0.177	7.77422073327412e-06
sept8a	5.39916935437859e-10	0.655699203647876	0.562	0.275	7.84499307191209e-06
hmbsb	5.44659479369697e-10	0.354725212298852	0.162	0.033	7.9139022352417e-06
cited1	5.57247690380427e-10	0.526861942485433	0.338	0.114	8.09680894122761e-06
