gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
marcksb	1.46684621697342e-24	1.45670326600125	0.984	0.512	2.13132755326238e-20
syt11a	1.61451375302735e-24	1.02280144588409	0.492	0.095	2.34588848314874e-20
ssbp3b	1.71520408662718e-24	1.53034412383163	0.803	0.336	2.49219153786929e-20
rnf165a	2.08254353963294e-24	0.574023385822612	0.197	0.017	3.02593576308666e-20
smarce1	2.18930848322629e-24	1.3383735309991	0.984	0.752	3.18106522612779e-20
spsb4a	2.2946796412829e-24	1.20995913917618	0.492	0.105	3.33416951878406e-20
zic2a	6.55229868540458e-24	0.941177478620358	0.377	0.058	9.52048998989286e-20
brsk2b	7.24742002721499e-24	0.511934978557289	0.164	0.012	1.05305012995434e-19
si:dkey-276j7.1	7.26303076736141e-24	1.35949236991375	0.918	0.438	1.05531837049761e-19
mxi1	1.54664477616661e-23	0.96665161290854	0.459	0.09	2.24727485977009e-19
dnaja2b	1.92043738944928e-23	1.49937229555761	0.82	0.377	2.79039552686981e-19
elovl4a	2.37065845081191e-23	0.879522719236375	0.344	0.052	3.44456672902971e-19
epb41a	3.18623068894266e-23	1.24703518510236	0.59	0.154	4.62959319103368e-19
rab1bb	4.10867432794256e-23	0.910572567323418	0.377	0.063	5.96990379850054e-19
chd4a	4.8259152264512e-23	1.53307968469517	0.82	0.367	7.0120548240336e-19
soga1	5.55584078513384e-23	0.999415836141726	0.41	0.077	8.07263666079947e-19
h2afx1	6.04723615073787e-23	1.2719151953987	1	0.923	8.78663412702212e-19
tle3a	1.27014422149991e-22	1.05860126016145	0.525	0.124	1.84551955383937e-18
hnrnpa0a	1.81670407112016e-22	1.44897792244351	0.951	0.629	2.63967101533759e-18
rassf2a	2.85073387108222e-22	0.931112409065455	0.344	0.056	4.14211631468247e-18
irx6a	2.98140282615406e-22	0.749300481511883	0.164	0.013	4.33197830640185e-18
pik3r3b	6.34334649731152e-22	1.01726480356639	0.541	0.129	9.21688246059365e-18
smarcd1	1.05177749198308e-21	1.30098273080479	0.836	0.392	1.52823269585142e-17
tmem35	1.57365625638727e-21	1.14509552543212	0.59	0.164	2.28652254053071e-17
adgrg1.1	2.03619767331067e-21	0.700076526800876	0.328	0.051	2.9585952193204e-17
hmgb1a	2.51622408723255e-21	1.2087176969228	1	0.852	3.6560735987489e-17
FP236812.1	3.56351283924067e-21	1.69109131936181	0.738	0.264	5.1777841554167e-17
trim3a	4.02689315166834e-21	0.558885748580997	0.213	0.023	5.85107574937409e-17
